Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2
0,0,"('Dallas_Cowboys', 'Beatrice_Moore')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Mary_Cooper')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Adam_Killen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Bertha_Laud')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Ricardo_Blais')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Dee_Vargas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Martha_Lui')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Paul_Morales')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Adam_Zeger')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Kelley_Mullen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Douglas_Stayton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Edna_Epps')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Austin_Mcree')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Maria_Fisher')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Elizabeth_Marquez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Caroyln_Hennessey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Dawn_Sandoz')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Tim_Bradley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Jose_Valadez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Christina_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Maria_Long')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'James_Johnson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'Homer_Caston')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Dallas_Cowboys', 'David_Gordon')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Gary_Saylor')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Timothy_Morley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Bradley_Young')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Gerald_Ramos')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Brenda_Brinson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Andrew_Rautio')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Bernardo_James')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Robert_Armstrong')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Amanda_Helfrich')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Judith_Mimnaugh')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Shawna_Hernandez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Dora_Peacock')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Michael_Milligan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Josef_Broberg')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'John_Arrington')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Karen_Casavez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Samantha_Tatum')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Kristy_Meeks')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Eunice_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Patricia_Logan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Gregoria_Cox')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Don_Cobb')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Jutta_Baker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'John_Shriver')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Alexandria_Thomas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Terry_Her')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Melanie_Cirrincione')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Mark_Luttrell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Donald_Collins')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Carolyn_Hamilton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Howard_Burns')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Brian_Avery')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Kristen_Wickstrom')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Mildred_Lugo')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Mitchell_Joaquin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Emil_Wyble')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Adam_Hart')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Christine_Maung')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Carolyn_Haire')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Allen_Carey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Amy_Drumm')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Debra_Endsley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Gloria_Zenker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Jack_Shaw')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Bernadette_Mitchell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'David_Garcia')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Deborah_Monteros')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Al_Gonzalez')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Susan_Lynch')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Allan_Perez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Donald_Green')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Phillip_Nguyen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Judy_Carter')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Luis_Ross')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Sharon_Cronin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Eugene_Mcbride')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Beatrice_Moore')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Mary_Cooper')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Adam_Killen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Bertha_Laud')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Ricardo_Blais')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Dee_Vargas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Martha_Lui')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Paul_Morales')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Adam_Zeger')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Kelley_Mullen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Douglas_Stayton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Edna_Epps')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Austin_Mcree')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Maria_Fisher')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Elizabeth_Marquez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Caroyln_Hennessey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Dawn_Sandoz')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Tim_Bradley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Jose_Valadez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Christina_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Maria_Long')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'James_Johnson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'Homer_Caston')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Chicago_Bears', 'David_Gordon')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
0,0,"('Pittsburgh_Steelers', 'Gary_Saylor')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Timothy_Morley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Bradley_Young')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Gerald_Ramos')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Brenda_Brinson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Andrew_Rautio')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Bernardo_James')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Robert_Armstrong')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Amanda_Helfrich')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Judith_Mimnaugh')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Shawna_Hernandez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Dora_Peacock')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Michael_Milligan')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Josef_Broberg')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'John_Arrington')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Karen_Casavez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Samantha_Tatum')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Kristy_Meeks')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Eunice_Jackson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Patricia_Logan')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Gregoria_Cox')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Don_Cobb')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Jutta_Baker')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'John_Shriver')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Alexandria_Thomas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Terry_Her')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Melanie_Cirrincione')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Mark_Luttrell')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Donald_Collins')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Carolyn_Hamilton')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Howard_Burns')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Brian_Avery')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Kristen_Wickstrom')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Mildred_Lugo')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Mitchell_Joaquin')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Emil_Wyble')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Adam_Hart')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Christine_Maung')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Carolyn_Haire')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Allen_Carey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Amy_Drumm')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Debra_Endsley')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Gloria_Zenker')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Jack_Shaw')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Bernadette_Mitchell')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'David_Garcia')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Deborah_Monteros')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Al_Gonzalez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Susan_Lynch')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Allan_Perez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Donald_Green')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Phillip_Nguyen')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Judy_Carter')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Luis_Ross')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Sharon_Cronin')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Eugene_Mcbride')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Beatrice_Moore')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Mary_Cooper')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Adam_Killen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Bertha_Laud')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Ricardo_Blais')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Dee_Vargas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Martha_Lui')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Paul_Morales')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Adam_Zeger')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Kelley_Mullen')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Douglas_Stayton')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Edna_Epps')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Austin_Mcree')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Maria_Fisher')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Elizabeth_Marquez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Caroyln_Hennessey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Dawn_Sandoz')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Tim_Bradley')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Jose_Valadez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Christina_Jackson')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Maria_Long')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'James_Johnson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'Homer_Caston')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Pittsburgh_Steelers', 'David_Gordon')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Gary_Saylor')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Timothy_Morley')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Bradley_Young')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Gerald_Ramos')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Brenda_Brinson')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Andrew_Rautio')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Bernardo_James')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Robert_Armstrong')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Amanda_Helfrich')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Judith_Mimnaugh')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Shawna_Hernandez')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Dora_Peacock')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Michael_Milligan')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Josef_Broberg')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'John_Arrington')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Karen_Casavez')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Samantha_Tatum')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Kristy_Meeks')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Eunice_Jackson')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Patricia_Logan')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Gregoria_Cox')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Don_Cobb')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Jutta_Baker')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'John_Shriver')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Alexandria_Thomas')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Terry_Her')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Melanie_Cirrincione')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Mark_Luttrell')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Donald_Collins')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Carolyn_Hamilton')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Howard_Burns')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Brian_Avery')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Kristen_Wickstrom')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Mildred_Lugo')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Mitchell_Joaquin')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Emil_Wyble')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Adam_Hart')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Christine_Maung')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Carolyn_Haire')",interested,"[0.0,1.0]","[0.0,0.0]",interested_fact,,
0,0,"('Baltamore_Ravens', 'Allen_Carey')",interested,"[0.0,1.0]","[1.0,1.0]",interested_fact,,
